ID,이름,유형,요구레벨,특성ID,특성A레벨,특성B레벨,특성C레벨,최대레벨,파생기술ID,설명줄01 색깔,효과 설명줄01,설명줄02 색깔,효과 설명줄02,설명줄03 색깔,효과 설명줄03,설명줄04 색깔,효과 설명줄04,설명줄05 색깔,효과 설명줄05,설명줄06 색깔,효과 설명줄06,효과 설명줄 개수,특수값01,특수값02,특수값03,특수값04,특수값05,특수값06,특수값07,특수값08,기술 습득01,기술 습득02,기술 습득03,기술 습득04,기술 습득05,효과ID_01,효과ID_01값,효과ID_02,효과ID_02값,효과ID_03,효과ID_03값,효과ID_04,효과ID_04값,효과ID_05,효과ID_05값,효과ID_06,효과ID_06값,효과ID_07,효과ID_07값,효과ID_08,효과ID_08값,효과ID_09,효과ID_09값,UI002,기술 개수
86,Genome Map,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Decrease the [Max HP] of all enemies by 〈20%〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,-20 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
87,Death’s Bell,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,"When {444} [Mana Orbs] are obtained, all nearby enemies disappear",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
88,Mutagen,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Reduce [Max HP] of [Large Monsters] by 〈15%〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,83 ,-15 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
89,Spiderweb,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Decrease the [Movement Speed] of all enemies by 〈10%〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,55 ,-10 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
90,Crucifix,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Decrease Damage Taken by 12%,<color=#64FF32>,Increase HP Regen per sec. by 0.3%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,12 ,24 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
91,Second Heart,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,[Revive] 〈1〉 more time.,<color=#64FF32>,Increase Max HP by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,49 ,1 ,20 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
92,Lantern,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase [Mana Orb] Acquisition by 〈10%〉.,<color=#64FF32>,Increase Item Pickup Range by 20%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,10 ,40 ,20 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
93,Magic Wand,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase [Damage] by 〈10%〉 for each 《Spirit》.,<color=#6EDCFF>,Increase the number of Spirits by 2,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,288 ,10 ,273 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
94,Magic Seal,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,[Limit] the Damage Taken in one hit to 〈30%〉 of the character's [Max HP].,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,53 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
95,Space-Time Circuit,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Time flows 〈24%〉 faster.,<color=#EBEBEB>,"After obtaining, increase [Gold Acquisition] by 〈24%〉.",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,24 ,109 ,24 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
96,Keyring,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Get one chance to switch out an [Artifact] through a Normal Treasure Chest.,<color=#EB96FF>,(Available: 3 times),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,3 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
97,Ether Arrow,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#6EDCFF>,Decrease Magic Bolt Cooldown by 20%,<color=#6EDCFF>,Decrease Spirit Cooldown by 20%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,158 ,20 ,281 ,20 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
98,Reaper’s Scythe,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,〈8%〉 chance to {instakill} an enemy when dealing damage to it for the first time.,<color=#EBEBEB>,Decrease the [Max HP] of all enemies by 〈13%〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,95 ,8 ,54 ,-13 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
99,Black Cat,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Decrease All Magic Cooldown by 9%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,9 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
100,Watcher’s Eye,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Cause a giant [Explosion] when obtaining a [Life Orb].,<color=#64FF32>,Increase Critical Strike Multiplier by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,99 ,1 ,15 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
101,Iron Maiden,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,〈15%〉 chance to cause an [Explosion] when killing an enemy.,<color=#EB96FF>,(Explosion Damage is 75% of the enemy's Max HP),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,118 ,15 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,708 ,75,1 ,0 ,1 ,0 ,1 ,0 ,`,`
102,Hydra,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,"Each time damage is dealt to an enemy, it reduces the enemy's current HP by 〈1%〉.",<color=#EB96FF>,(Triggers up to 20 times per enemy),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,101 ,-100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
103,Dragonscale,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Decrease Damage Taken by 30%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
104,Mana Shield,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Decrease [Damage Taken] by 〈50%〉 of the current Mana percentage.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,88 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
105,Ballista,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Deal 〈50%〉 [additional Damage] to enemies whose [HP] is 〈75%〉 or above.,<color=#64FF32>,Increase Critical Strike Multiplier by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,93 ,50 ,15 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
106,Organic Shield,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Obtaining a [Life Orb] increases [HP] equal to the bonus Recovery. @ Bonus HP cannot exceed [Max HP].,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,85 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
107,Storybook,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Decrease the character’s [Size] by 〈25%〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,-25 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
108,Aegis,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,{Amplify} [ATK] by 〈3%〉 for every [10%] of Damage Taken.,<color=#64FF32>,Decrease Damage Taken by 10%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,48 ,3 ,23 ,10 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
109,Merlin's Cape,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,{Amplify} [ATK] by 〈25%〉 of the current Mana percentage.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
110,Wraith,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,[Pass through] all enemies and obstacles.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,42 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
111,Executioner’s Ax,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Increase Critical Strike Multiplier by 100%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,100 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
112,Aurora,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Increase Mana Acquisition by 15%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,15 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
113,Core Energy,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,《Satellites》 [explode] whenever they deal damage to enemies.,<color=#6EDCFF>,Increase the number of Satellites by 2,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,315 ,100 ,308 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
114,Magic Scroll,아티팩트,1 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Increase ATK by 10%,<color=#64FF32>,Decrease All Magic Cooldown by 3%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,10 ,6 ,3 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
115,Necronomicon,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,The character’s [Current HP] can no longer be more than 【50%】 of [Max HP].,<color=#FF76DE>,Amplify ATK by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,65 ,-50 ,16 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
116,Singularity,아티팩트,4 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,All [Mana Orbs (Small)] are changed to [(Medium)].,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,63 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
117,Akashic Record,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,[ATK] is {Amplified} by 〈1%〉 per current level [2],<color=#EBEBEB>,[Current Level] and [Max Level] increase by 〈5〉,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,105 ,5 ,106 ,5 ,128 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
118,DNA,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,"Per acquired [Obelisk], [ATK] is {Amplified} by 〈8%〉 and [Max HP] increases by 〈8%〉",<color=#E1FFAF>,(Efficiency decreases by 15% per application),<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#EB96FF>,Current Amplification Effect: □%,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
119,Otherworldly Tentacle,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase [Damage] by 8% per 《Arcane Ray》,<color=#6EDCFF>,Decrease Arcane Ray Cooldown by 10%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,548 ,8 ,542 ,10 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
120,Golem Core,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,The screen does not turn red even when the character is [Near Death].,<color=#64FF32>,Increase Max HP by 50%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,64 ,-1000 ,20 ,50 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
121,Rainbow,아티팩트,1 ,a,0 ,0 ,0 ,0 ,0 ,<color=#64FF32>,Increase Critical Strike Multiplier by 30%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,30 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
122,Cube,아티팩트,5 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,The [Level] and [Max Level] of all [Normal Passive Magic] increase by 〈1〉.,<color=#64FF32>,Increase Mana Acquisition by 25%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,113 ,1 ,38 ,25 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
123,Siege Hammer,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Deal 〈20%〉 {Additional Damage} if an attack is not a Critical Strike.,<color=#64FF32>,Increase Critical Strike Multiplier by 20%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,144 ,20 ,15 ,20 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
124,Cauldron,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase the [Damage] of the following Magic by 〈35%〉.,<color=#6EDCFF>,"Fireball, Meteor, Incineration, Lava Zone",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,181 ,35 ,321 ,35 ,461 ,35 ,581 ,35 ,1 ,0 ,717 ,35,1 ,0 ,1 ,0 ,1 ,0 ,`,`
125,Lightning,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase the [Damage] of the following Magic by 〈35%〉.,<color=#6EDCFF>,"Thunderstorm, Electric Shock, Electric Zone, Flash Shock",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,211 ,35 ,421 ,35 ,291 ,35 ,601 ,35 ,1 ,0 ,717 ,35,1 ,0 ,1 ,0 ,1 ,0 ,`,`
126,Weather Controller,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase the [Damage] of the following Magic by 〈35%〉.,<color=#6EDCFF>,"Cyclone, Blizzard, Tsunami, Frost Nova",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,391 ,35 ,511 ,35 ,251 ,35 ,371 ,35 ,1 ,0 ,717 ,35,1 ,0 ,1 ,0 ,1 ,0 ,`,`
127,Mana Scepter,아티팩트,3 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Increase the [Damage] of the following Magic by 〈35%〉.,<color=#6EDCFF>,"Energy Bolt, Arcane Ray, Spirit, Satellite",<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,481 ,35 ,531 ,35 ,271 ,35 ,306 ,35 ,1 ,0 ,717 ,35,1 ,0 ,1 ,0 ,1 ,0 ,`,`
128,Magic Bullet,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#6EDCFF>,Increase Magic Bolt Damage by 30%,<color=#6EDCFF>,Increase the number of Magic Bolts by 1,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,151 ,30 ,153 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
129,Celestial Calendar,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,Every 〈3〉 casts of 《Meteor》 increases the [power] of the next Meteor by 〈1.5X〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,336 ,3 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
130,Battery,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#6EDCFF>,Increase Electric Zone Damage by 30%,<color=#6EDCFF>,Decrease Electric Zone Damage Interval by 15%,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,291 ,30 ,296 ,15 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
131,Magitech Module,아티팩트,2 ,a,0 ,0 ,0 ,0 ,0 ,<color=#EBEBEB>,〈22%〉 chance for an 《Energy Bolt》 to [split] into 〈2〉.,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,<color=#FFFFFF>,`,1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,499 ,22 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,`,`
